ID	Pos	Prediction	Prob_methylation
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502338	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502324	0	0.041931319736462455
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502316	0	0.49939245262344834
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502311	0	0.1621034590408923
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502305	0	0.041931319736462455
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502300	0	0.20407492319286416
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502269	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502261	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502258	0	0.4527934067585959
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502250	0	0.20407492319286416
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502197	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502184	0	0.49939245262344834
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502172	0	0.02420789012675532
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502157	0	0.33236264985486186
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502149	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502146	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502140	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502134	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502128	0	0.20407492319286416
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502117	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502095	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502093	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502089	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502078	0	0.20407492319286416
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502062	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502046	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502041	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502037	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502032	0	0.17642471522490766
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502019	0	0.4126825463349165
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3502009	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501999	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501987	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501981	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501977	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501956	0	0.33236264985486186
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501929	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501925	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501920	0	0.02420789012675532
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501914	0	0.20407492319286416
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501906	0	0.49939245262344834
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501893	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501862	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501841	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501828	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501824	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501818	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501801	0	0.20407492319286416
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501786	0	0.33236264985486186
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501779	0	0.02420789012675532
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501777	0	0.17642471522490766
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501773	0	0.041931319736462455
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501770	0	0.33236264985486186
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501768	0	0.45470709587538405
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501763	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501741	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501702	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501677	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501674	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501671	1	0.5075393971891982
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501662	0	0.4341205670319635
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501653	0	0.02420789012675532
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501651	0	0.02420789012675532
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501649	0	0.02420789012675532
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3501638	0	0.041931319736462455
1a7204ee-2f37-4f96-8932-0b15badf9369	3501043	0	0.33236264985486186
1a7204ee-2f37-4f96-8932-0b15badf9369	3501046	0	0.20407492319286416
1a7204ee-2f37-4f96-8932-0b15badf9369	3501057	0	0.33236264985486186
1a7204ee-2f37-4f96-8932-0b15badf9369	3501065	0	0.20407492319286416
1a7204ee-2f37-4f96-8932-0b15badf9369	3501072	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501079	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501097	0	0.30074942550335015
1a7204ee-2f37-4f96-8932-0b15badf9369	3501105	0	0.17642471522490766
1a7204ee-2f37-4f96-8932-0b15badf9369	3501124	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501147	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501154	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501166	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501169	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501175	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501202	0	0.33236264985486186
1a7204ee-2f37-4f96-8932-0b15badf9369	3501213	0	0.4527934067585959
1a7204ee-2f37-4f96-8932-0b15badf9369	3501218	0	0.20407492319286416
1a7204ee-2f37-4f96-8932-0b15badf9369	3501224	0	0.041931319736462455
1a7204ee-2f37-4f96-8932-0b15badf9369	3501235	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501243	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501291	0	0.20407492319286416
1a7204ee-2f37-4f96-8932-0b15badf9369	3501309	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501351	0	0.20407492319286416
1a7204ee-2f37-4f96-8932-0b15badf9369	3501356	0	0.20407492319286416
1a7204ee-2f37-4f96-8932-0b15badf9369	3501366	0	0.041931319736462455
1a7204ee-2f37-4f96-8932-0b15badf9369	3501372	0	0.20407492319286416
1a7204ee-2f37-4f96-8932-0b15badf9369	3501391	0	0.30074942550335015
1a7204ee-2f37-4f96-8932-0b15badf9369	3501393	0	0.30074942550335015
1a7204ee-2f37-4f96-8932-0b15badf9369	3501403	0	0.30074942550335015
1a7204ee-2f37-4f96-8932-0b15badf9369	3501414	0	0.49939245262344834
1a7204ee-2f37-4f96-8932-0b15badf9369	3501423	0	0.49939245262344834
1a7204ee-2f37-4f96-8932-0b15badf9369	3501428	0	0.21679179096747828
1a7204ee-2f37-4f96-8932-0b15badf9369	3501438	0	0.30074942550335015
1a7204ee-2f37-4f96-8932-0b15badf9369	3501440	0	0.20407492319286416
1a7204ee-2f37-4f96-8932-0b15badf9369	3501443	0	0.041931319736462455
1a7204ee-2f37-4f96-8932-0b15badf9369	3501449	0	0.041931319736462455
1a7204ee-2f37-4f96-8932-0b15badf9369	3501452	0	0.30074942550335015
1a7204ee-2f37-4f96-8932-0b15badf9369	3501464	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501469	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501477	0	0.49939245262344834
1a7204ee-2f37-4f96-8932-0b15badf9369	3501492	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501501	0	0.1621034590408923
1a7204ee-2f37-4f96-8932-0b15badf9369	3501516	0	0.20407492319286416
1a7204ee-2f37-4f96-8932-0b15badf9369	3501527	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501532	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501537	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501540	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501544	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501549	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501561	0	0.02420789012675532
1a7204ee-2f37-4f96-8932-0b15badf9369	3501573	0	0.4126825463349165
1a7204ee-2f37-4f96-8932-0b15badf9369	3501582	0	0.33236264985486186
1a7204ee-2f37-4f96-8932-0b15badf9369	3501599	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501613	0	0.1621034590408923
1a7204ee-2f37-4f96-8932-0b15badf9369	3501621	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501624	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501635	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501638	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501649	0	0.49939245262344834
1a7204ee-2f37-4f96-8932-0b15badf9369	3501651	0	0.45470709587538405
1a7204ee-2f37-4f96-8932-0b15badf9369	3501653	0	0.20407492319286416
1a7204ee-2f37-4f96-8932-0b15badf9369	3501662	0	0.041931319736462455
1a7204ee-2f37-4f96-8932-0b15badf9369	3501671	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501674	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501677	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501702	0	0.30074942550335015
1a7204ee-2f37-4f96-8932-0b15badf9369	3501741	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501763	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501768	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501770	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501773	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501777	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501779	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501786	0	0.49939245262344834
1a7204ee-2f37-4f96-8932-0b15badf9369	3501801	0	0.270002789842854
1a7204ee-2f37-4f96-8932-0b15badf9369	3501818	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501824	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501828	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501841	0	0.30074942550335015
1a7204ee-2f37-4f96-8932-0b15badf9369	3501862	0	0.30074942550335015
1a7204ee-2f37-4f96-8932-0b15badf9369	3501893	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501906	0	0.49939245262344834
1a7204ee-2f37-4f96-8932-0b15badf9369	3501914	0	0.49939245262344834
1a7204ee-2f37-4f96-8932-0b15badf9369	3501920	0	0.02420789012675532
1a7204ee-2f37-4f96-8932-0b15badf9369	3501925	0	0.33236264985486186
1a7204ee-2f37-4f96-8932-0b15badf9369	3501929	0	0.49939245262344834
1a7204ee-2f37-4f96-8932-0b15badf9369	3501956	0	0.1621034590408923
1a7204ee-2f37-4f96-8932-0b15badf9369	3501977	0	0.041931319736462455
1a7204ee-2f37-4f96-8932-0b15badf9369	3501981	0	0.45470709587538405
1a7204ee-2f37-4f96-8932-0b15badf9369	3501987	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3501999	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502009	0	0.20407492319286416
1a7204ee-2f37-4f96-8932-0b15badf9369	3502019	0	0.1621034590408923
1a7204ee-2f37-4f96-8932-0b15badf9369	3502032	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502037	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502041	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502046	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502062	0	0.21679179096747828
1a7204ee-2f37-4f96-8932-0b15badf9369	3502078	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502089	0	0.30074942550335015
1a7204ee-2f37-4f96-8932-0b15badf9369	3502093	0	0.4341205670319635
1a7204ee-2f37-4f96-8932-0b15badf9369	3502095	0	0.4527934067585959
1a7204ee-2f37-4f96-8932-0b15badf9369	3502117	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502128	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502134	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502140	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502146	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502149	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502157	0	0.041931319736462455
1a7204ee-2f37-4f96-8932-0b15badf9369	3502172	0	0.20407492319286416
1a7204ee-2f37-4f96-8932-0b15badf9369	3502184	0	0.190657524545153
1a7204ee-2f37-4f96-8932-0b15badf9369	3502197	0	0.20407492319286416
1a7204ee-2f37-4f96-8932-0b15badf9369	3502250	0	0.20407492319286416
1a7204ee-2f37-4f96-8932-0b15badf9369	3502258	0	0.31665672245389276
1a7204ee-2f37-4f96-8932-0b15badf9369	3502261	0	0.33236264985486186
1a7204ee-2f37-4f96-8932-0b15badf9369	3502269	0	0.270002789842854
1a7204ee-2f37-4f96-8932-0b15badf9369	3502300	0	0.041931319736462455
1a7204ee-2f37-4f96-8932-0b15badf9369	3502305	0	0.1621034590408923
1a7204ee-2f37-4f96-8932-0b15badf9369	3502311	0	0.02420789012675532
1a7204ee-2f37-4f96-8932-0b15badf9369	3502316	0	0.02420789012675532
1a7204ee-2f37-4f96-8932-0b15badf9369	3502324	0	0.45470709587538405
1a7204ee-2f37-4f96-8932-0b15badf9369	3502338	0	0.041931319736462455
1a7204ee-2f37-4f96-8932-0b15badf9369	3502363	0	0.49939245262344834
1a7204ee-2f37-4f96-8932-0b15badf9369	3502373	0	0.49939245262344834
1a7204ee-2f37-4f96-8932-0b15badf9369	3502390	0	0.33236264985486186
1a7204ee-2f37-4f96-8932-0b15badf9369	3502397	0	0.041931319736462455
1a7204ee-2f37-4f96-8932-0b15badf9369	3502408	0	0.20407492319286416
1a7204ee-2f37-4f96-8932-0b15badf9369	3502420	0	0.30074942550335015
1a7204ee-2f37-4f96-8932-0b15badf9369	3502423	0	0.30074942550335015
1a7204ee-2f37-4f96-8932-0b15badf9369	3502429	0	0.33236264985486186
1a7204ee-2f37-4f96-8932-0b15badf9369	3502441	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502445	0	0.49939245262344834
1a7204ee-2f37-4f96-8932-0b15badf9369	3502449	0	0.49939245262344834
1a7204ee-2f37-4f96-8932-0b15badf9369	3502453	0	0.13801124251321997
1a7204ee-2f37-4f96-8932-0b15badf9369	3502455	0	0.4527934067585959
1a7204ee-2f37-4f96-8932-0b15badf9369	3502459	0	0.041931319736462455
1a7204ee-2f37-4f96-8932-0b15badf9369	3502461	0	0.20407492319286416
1a7204ee-2f37-4f96-8932-0b15badf9369	3502464	0	0.30074942550335015
1a7204ee-2f37-4f96-8932-0b15badf9369	3502476	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502480	0	0.49939245262344834
1a7204ee-2f37-4f96-8932-0b15badf9369	3502500	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502506	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502512	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502524	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502531	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502539	0	0.33236264985486186
1a7204ee-2f37-4f96-8932-0b15badf9369	3502552	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502560	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502579	0	0.041931319736462455
1a7204ee-2f37-4f96-8932-0b15badf9369	3502592	0	0.30074942550335015
1a7204ee-2f37-4f96-8932-0b15badf9369	3502595	0	0.33236264985486186
1a7204ee-2f37-4f96-8932-0b15badf9369	3502597	0	0.30074942550335015
1a7204ee-2f37-4f96-8932-0b15badf9369	3502606	0	0.02420789012675532
1a7204ee-2f37-4f96-8932-0b15badf9369	3502623	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502648	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502650	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502659	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502669	0	0.041931319736462455
1a7204ee-2f37-4f96-8932-0b15badf9369	3502671	0	0.20407492319286416
1a7204ee-2f37-4f96-8932-0b15badf9369	3502678	0	0.20407492319286416
1a7204ee-2f37-4f96-8932-0b15badf9369	3502680	0	0.31665672245389276
1a7204ee-2f37-4f96-8932-0b15badf9369	3502692	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502715	0	0.33236264985486186
1a7204ee-2f37-4f96-8932-0b15badf9369	3502735	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502750	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502752	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502762	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502780	0	0.1621034590408923
1a7204ee-2f37-4f96-8932-0b15badf9369	3502785	0	0.20407492319286416
1a7204ee-2f37-4f96-8932-0b15badf9369	3502791	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502794	0	0.49939245262344834
1a7204ee-2f37-4f96-8932-0b15badf9369	3502803	0	0.02420789012675532
1a7204ee-2f37-4f96-8932-0b15badf9369	3502807	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502810	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502839	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502845	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502857	0	0.49939245262344834
1a7204ee-2f37-4f96-8932-0b15badf9369	3502860	0	0.49939245262344834
1a7204ee-2f37-4f96-8932-0b15badf9369	3502862	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502879	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502888	0	0.45470709587538405
1a7204ee-2f37-4f96-8932-0b15badf9369	3502890	0	0.17642471522490766
1a7204ee-2f37-4f96-8932-0b15badf9369	3502893	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502905	0	0.30074942550335015
1a7204ee-2f37-4f96-8932-0b15badf9369	3502911	0	0.33236264985486186
1a7204ee-2f37-4f96-8932-0b15badf9369	3502927	0	0.02420789012675532
1a7204ee-2f37-4f96-8932-0b15badf9369	3502939	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502949	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3502966	0	0.20407492319286416
1a7204ee-2f37-4f96-8932-0b15badf9369	3502972	0	0.18367506639695358
1a7204ee-2f37-4f96-8932-0b15badf9369	3502975	0	0.19483547726601225
1a7204ee-2f37-4f96-8932-0b15badf9369	3502984	0	0.49939245262344834
1a7204ee-2f37-4f96-8932-0b15badf9369	3502989	0	0.31665672245389276
1a7204ee-2f37-4f96-8932-0b15badf9369	3503019	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3503024	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3503036	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3503038	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3503051	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3503073	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3503088	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3503101	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3503120	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3503127	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3503135	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3503141	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3503143	0	0.49939245262344834
1a7204ee-2f37-4f96-8932-0b15badf9369	3503145	0	0.33236264985486186
1a7204ee-2f37-4f96-8932-0b15badf9369	3503154	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3503180	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3503187	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3503190	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3503199	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3503202	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3503213	0	0.041931319736462455
1a7204ee-2f37-4f96-8932-0b15badf9369	3503228	0	0.33236264985486186
1a7204ee-2f37-4f96-8932-0b15badf9369	3503238	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3503246	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3503258	0	0.31665672245389276
1a7204ee-2f37-4f96-8932-0b15badf9369	3503272	1	0.5075393971891982
1a7204ee-2f37-4f96-8932-0b15badf9369	3503277	1	0.5075393971891982
