Chr	Pos_start	Pos_end	Coverage	Methylation	Strand
NC_000913.3	3498392	3498393	2	1	+
NC_000913.3	3498398	3498399	2	1	+
NC_000913.3	3498411	3498412	2	1	+
NC_000913.3	3498434	3498435	2	1	+
NC_000913.3	3498438	3498439	2	1	+
NC_000913.3	3498453	3498454	2	1	+
NC_000913.3	3498458	3498459	2	1	+
NC_000913.3	3498462	3498463	2	1	+
NC_000913.3	3498469	3498470	2	1	+
NC_000913.3	3498471	3498472	2	1	+
NC_000913.3	3498500	3498501	2	0.5	+
NC_000913.3	3498504	3498505	2	1	+
NC_000913.3	3498510	3498511	2	1	+
NC_000913.3	3498567	3498568	2	1	+
NC_000913.3	3498571	3498572	2	0.5	+
NC_000913.3	3498585	3498586	2	1	+
NC_000913.3	3498604	3498605	2	1	+
NC_000913.3	3498607	3498608	2	1	+
NC_000913.3	3498609	3498610	2	1	+
NC_000913.3	3498614	3498615	2	1	+
NC_000913.3	3498619	3498620	2	1	+
NC_000913.3	3498627	3498628	2	1	+
NC_000913.3	3498630	3498631	2	1	+
NC_000913.3	3498637	3498638	2	1	+
NC_000913.3	3498639	3498640	2	1	+
NC_000913.3	3498641	3498642	2	1	+
NC_000913.3	3498654	3498655	2	0.5	+
NC_000913.3	3498688	3498689	2	1	+
NC_000913.3	3498695	3498696	2	1	+
NC_000913.3	3498709	3498710	2	1	+
NC_000913.3	3498711	3498712	2	1	+
NC_000913.3	3498718	3498719	2	1	+
NC_000913.3	3498732	3498733	2	1	+
NC_000913.3	3498737	3498738	2	1	+
NC_000913.3	3498751	3498752	2	0	+
NC_000913.3	3498759	3498760	2	0.5	+
NC_000913.3	3498783	3498784	2	1	+
NC_000913.3	3498785	3498786	2	1	+
NC_000913.3	3498794	3498795	2	1	+
NC_000913.3	3498800	3498801	2	1	+
NC_000913.3	3498809	3498810	2	0.5	+
NC_000913.3	3498819	3498820	2	1	+
NC_000913.3	3498845	3498846	2	1	+
NC_000913.3	3498860	3498861	2	1	+
NC_000913.3	3498865	3498866	2	1	+
NC_000913.3	3498867	3498868	2	1	+
NC_000913.3	3498882	3498883	2	1	+
NC_000913.3	3498886	3498887	2	1	+
NC_000913.3	3498897	3498898	2	0.5	+
NC_000913.3	3498912	3498913	2	1	+
NC_000913.3	3498918	3498919	2	1	+
NC_000913.3	3498941	3498942	2	1	+
NC_000913.3	3498956	3498957	2	1	+
NC_000913.3	3498987	3498988	2	1	+
NC_000913.3	3498989	3498990	2	1	+
NC_000913.3	3499017	3499018	2	1	+
NC_000913.3	3499029	3499030	2	1	+
NC_000913.3	3499037	3499038	2	1	+
NC_000913.3	3499050	3499051	2	1	+
NC_000913.3	3499056	3499057	2	1	+
NC_000913.3	3499061	3499062	2	1	+
NC_000913.3	3499070	3499071	2	1	+
NC_000913.3	3499075	3499076	2	0.5	+
NC_000913.3	3499077	3499078	2	0	+
NC_000913.3	3499086	3499087	2	1	+
NC_000913.3	3499091	3499092	2	1	+
NC_000913.3	3499115	3499116	2	1	+
NC_000913.3	3499136	3499137	2	1	+
NC_000913.3	3499153	3499154	2	1	+
NC_000913.3	3499168	3499169	2	0.5	+
NC_000913.3	3499170	3499171	2	0.5	+
NC_000913.3	3499208	3499209	2	0.5	+
NC_000913.3	3499309	3499310	2	1	+
NC_000913.3	3499317	3499318	2	0.5	+
NC_000913.3	3499339	3499340	2	1	+
NC_000913.3	3499349	3499350	2	1	+
NC_000913.3	3499371	3499372	2	1	+
NC_000913.3	3499380	3499381	2	1	+
NC_000913.3	3499493	3499494	2	1	+
NC_000913.3	3499494	3499495	2	1	-
NC_000913.3	3499525	3499526	2	0.5	+
NC_000913.3	3499526	3499527	2	1	-
NC_000913.3	3499545	3499546	2	1	+
NC_000913.3	3499546	3499547	2	0.5	-
NC_000913.3	3499562	3499563	2	0.5	+
NC_000913.3	3499563	3499564	2	1	-
NC_000913.3	3499590	3499591	2	1	+
NC_000913.3	3499591	3499592	2	0.5	-
NC_000913.3	3499596	3499597	2	1	+
NC_000913.3	3499597	3499598	2	0.5	-
NC_000913.3	3499630	3499631	2	1	+
NC_000913.3	3499631	3499632	2	1	-
NC_000913.3	3499640	3499641	2	1	+
NC_000913.3	3499641	3499642	2	1	-
NC_000913.3	3499653	3499654	2	1	+
NC_000913.3	3499654	3499655	2	1	-
NC_000913.3	3499656	3499657	2	1	+
NC_000913.3	3499657	3499658	2	1	-
NC_000913.3	3499672	3499673	2	1	+
NC_000913.3	3499673	3499674	2	1	-
NC_000913.3	3499678	3499679	2	1	+
NC_000913.3	3499679	3499680	2	1	-
NC_000913.3	3499707	3499708	2	0.5	+
NC_000913.3	3499708	3499709	2	1	-
NC_000913.3	3499711	3499712	2	0.5	+
NC_000913.3	3499712	3499713	2	1	-
NC_000913.3	3499766	3499767	2	1	+
NC_000913.3	3499767	3499768	3	1	-
NC_000913.3	3499768	3499769	2	1	+
NC_000913.3	3499769	3499770	3	1	-
NC_000913.3	3499778	3499779	2	1	+
NC_000913.3	3499779	3499780	3	1	-
NC_000913.3	3499882	3499883	2	1	+
NC_000913.3	3499883	3499884	3	0.667	-
NC_000913.3	3499905	3499906	2	1	+
NC_000913.3	3499906	3499907	3	1	-
NC_000913.3	3499930	3499931	2	1	+
NC_000913.3	3499931	3499932	3	0.667	-
NC_000913.3	3499938	3499939	2	1	+
NC_000913.3	3499939	3499940	3	0	-
NC_000913.3	3499950	3499951	2	1	+
NC_000913.3	3499951	3499952	3	1	-
NC_000913.3	3499962	3499963	2	1	+
NC_000913.3	3499963	3499964	3	1	-
NC_000913.3	3499965	3499966	2	1	+
NC_000913.3	3499966	3499967	3	1	-
NC_000913.3	3499968	3499969	2	1	+
NC_000913.3	3499969	3499970	3	1	-
NC_000913.3	3499977	3499978	3	1	+
NC_000913.3	3499978	3499979	3	1	-
NC_000913.3	3499980	3499981	3	1	+
NC_000913.3	3499981	3499982	3	1	-
NC_000913.3	3499986	3499987	3	1	+
NC_000913.3	3499987	3499988	3	1	-
NC_000913.3	3500024	3500025	3	1	+
NC_000913.3	3500025	3500026	3	1	-
NC_000913.3	3500030	3500031	3	0.667	+
NC_000913.3	3500031	3500032	3	1	-
NC_000913.3	3500033	3500034	3	0.667	+
NC_000913.3	3500034	3500035	3	1	-
NC_000913.3	3500042	3500043	3	1	+
NC_000913.3	3500043	3500044	3	1	-
NC_000913.3	3500049	3500050	3	1	+
NC_000913.3	3500050	3500051	3	1	-
NC_000913.3	3500051	3500052	3	1	+
NC_000913.3	3500052	3500053	3	1	-
NC_000913.3	3500064	3500065	3	1	+
NC_000913.3	3500065	3500066	3	1	-
NC_000913.3	3500081	3500082	3	0.667	+
NC_000913.3	3500082	3500083	4	0.5	-
NC_000913.3	3500091	3500092	3	1	+
NC_000913.3	3500092	3500093	4	1	-
NC_000913.3	3500099	3500100	3	1	+
NC_000913.3	3500100	3500101	4	1	-
NC_000913.3	3500112	3500113	3	1	+
NC_000913.3	3500113	3500114	4	0.5	-
NC_000913.3	3500120	3500121	3	1	+
NC_000913.3	3500121	3500122	4	1	-
NC_000913.3	3500130	3500131	3	0.667	+
NC_000913.3	3500131	3500132	4	1	-
NC_000913.3	3500157	3500158	3	1	+
NC_000913.3	3500158	3500159	4	1	-
NC_000913.3	3500164	3500165	3	1	+
NC_000913.3	3500165	3500166	4	1	-
NC_000913.3	3500168	3500169	3	1	+
NC_000913.3	3500169	3500170	4	1	-
NC_000913.3	3500184	3500185	3	0.333	+
NC_000913.3	3500185	3500186	4	1	-
NC_000913.3	3500208	3500209	3	0.667	+
NC_000913.3	3500209	3500210	4	0.75	-
NC_000913.3	3500213	3500214	3	1	+
NC_000913.3	3500214	3500215	4	1	-
NC_000913.3	3500216	3500217	3	1	+
NC_000913.3	3500217	3500218	4	1	-
NC_000913.3	3500225	3500226	4	1	+
NC_000913.3	3500226	3500227	4	1	-
NC_000913.3	3500234	3500235	4	1	+
NC_000913.3	3500235	3500236	4	1	-
NC_000913.3	3500240	3500241	4	1	+
NC_000913.3	3500241	3500242	4	1	-
NC_000913.3	3500267	3500268	4	1	+
NC_000913.3	3500268	3500269	4	0.75	-
NC_000913.3	3500274	3500275	4	1	+
NC_000913.3	3500275	3500276	4	1	-
NC_000913.3	3500279	3500280	4	1	+
NC_000913.3	3500280	3500281	4	1	-
NC_000913.3	3500286	3500287	4	1	+
NC_000913.3	3500287	3500288	4	0.75	-
NC_000913.3	3500298	3500299	4	1	+
NC_000913.3	3500299	3500300	4	1	-
NC_000913.3	3500301	3500302	4	1	+
NC_000913.3	3500302	3500303	4	1	-
NC_000913.3	3500304	3500305	4	1	+
NC_000913.3	3500305	3500306	4	1	-
NC_000913.3	3500316	3500317	4	1	+
NC_000913.3	3500317	3500318	4	1	-
NC_000913.3	3500338	3500339	4	0.5	+
NC_000913.3	3500339	3500340	4	1	-
NC_000913.3	3500343	3500344	4	1	+
NC_000913.3	3500344	3500345	4	1	-
NC_000913.3	3500352	3500353	4	1	+
NC_000913.3	3500353	3500354	4	1	-
NC_000913.3	3500355	3500356	4	1	+
NC_000913.3	3500356	3500357	4	1	-
NC_000913.3	3500360	3500361	4	1	+
NC_000913.3	3500361	3500362	4	1	-
NC_000913.3	3500369	3500370	4	1	+
NC_000913.3	3500370	3500371	4	0.5	-
NC_000913.3	3500382	3500383	4	1	+
NC_000913.3	3500383	3500384	4	1	-
NC_000913.3	3500396	3500397	4	0.5	+
NC_000913.3	3500397	3500398	4	1	-
NC_000913.3	3500406	3500407	4	1	+
NC_000913.3	3500407	3500408	5	1	-
NC_000913.3	3500438	3500439	4	1	+
NC_000913.3	3500439	3500440	5	1	-
NC_000913.3	3500451	3500452	4	1	+
NC_000913.3	3500452	3500453	5	1	-
NC_000913.3	3500468	3500469	4	1	+
NC_000913.3	3500469	3500470	5	1	-
NC_000913.3	3500475	3500476	4	1	+
NC_000913.3	3500476	3500477	5	1	-
NC_000913.3	3500480	3500481	4	1	+
NC_000913.3	3500481	3500482	5	0.8	-
NC_000913.3	3500495	3500496	4	1	+
NC_000913.3	3500496	3500497	5	1	-
NC_000913.3	3500504	3500505	4	0.5	+
NC_000913.3	3500505	3500506	5	1	-
NC_000913.3	3500528	3500529	4	1	+
NC_000913.3	3500529	3500530	5	1	-
NC_000913.3	3500535	3500536	4	1	+
NC_000913.3	3500536	3500537	5	1	-
NC_000913.3	3500562	3500563	5	0.6	+
NC_000913.3	3500563	3500564	5	1	-
NC_000913.3	3500565	3500566	5	0.8	+
NC_000913.3	3500566	3500567	5	1	-
NC_000913.3	3500580	3500581	5	0.2	+
NC_000913.3	3500581	3500582	5	0.4	-
NC_000913.3	3500596	3500597	5	1	+
NC_000913.3	3500597	3500598	5	1	-
NC_000913.3	3500600	3500601	5	1	+
NC_000913.3	3500601	3500602	5	1	-
NC_000913.3	3500648	3500649	5	1	+
NC_000913.3	3500649	3500650	5	1	-
NC_000913.3	3500661	3500662	5	0.4	+
NC_000913.3	3500662	3500663	5	1	-
NC_000913.3	3500676	3500677	5	1	+
NC_000913.3	3500677	3500678	5	1	-
NC_000913.3	3500685	3500686	5	1	+
NC_000913.3	3500686	3500687	5	1	-
NC_000913.3	3500699	3500700	5	0.8	+
NC_000913.3	3500700	3500701	5	1	-
NC_000913.3	3500702	3500703	5	0.8	+
NC_000913.3	3500703	3500704	5	1	-
NC_000913.3	3500709	3500710	5	1	+
NC_000913.3	3500710	3500711	5	1	-
NC_000913.3	3500712	3500713	5	1	+
NC_000913.3	3500713	3500714	5	1	-
NC_000913.3	3500730	3500731	5	1	+
NC_000913.3	3500731	3500732	5	1	-
NC_000913.3	3500736	3500737	5	1	+
NC_000913.3	3500737	3500738	5	1	-
NC_000913.3	3500745	3500746	5	0.8	+
NC_000913.3	3500746	3500747	5	0.4	-
NC_000913.3	3500768	3500769	5	1	+
NC_000913.3	3500769	3500770	5	1	-
NC_000913.3	3500771	3500772	5	1	+
NC_000913.3	3500772	3500773	5	1	-
NC_000913.3	3500778	3500779	5	1	+
NC_000913.3	3500779	3500780	5	1	-
NC_000913.3	3500792	3500793	5	1	+
NC_000913.3	3500793	3500794	5	1	-
NC_000913.3	3500805	3500806	5	1	+
NC_000913.3	3500806	3500807	5	1	-
NC_000913.3	3500819	3500820	5	1	+
NC_000913.3	3500820	3500821	5	1	-
NC_000913.3	3500821	3500822	5	1	+
NC_000913.3	3500822	3500823	5	1	-
NC_000913.3	3500832	3500833	5	1	+
NC_000913.3	3500833	3500834	5	1	-
NC_000913.3	3500834	3500835	5	0.8	+
NC_000913.3	3500835	3500836	5	1	-
NC_000913.3	3500840	3500841	5	1	+
NC_000913.3	3500841	3500842	5	1	-
NC_000913.3	3500868	3500869	5	1	+
NC_000913.3	3500869	3500870	5	1	-
NC_000913.3	3500882	3500883	5	0.6	+
NC_000913.3	3500883	3500884	5	1	-
NC_000913.3	3500894	3500895	5	0.8	+
NC_000913.3	3500895	3500896	5	1	-
NC_000913.3	3500897	3500898	5	0.8	+
NC_000913.3	3500898	3500899	5	1	-
NC_000913.3	3500924	3500925	5	1	+
NC_000913.3	3500925	3500926	5	0.8	-
NC_000913.3	3500946	3500947	5	0.8	+
NC_000913.3	3500947	3500948	5	1	-
NC_000913.3	3500952	3500953	5	0.8	+
NC_000913.3	3500953	3500954	5	1	-
NC_000913.3	3501015	3501016	5	0.8	+
NC_000913.3	3501016	3501017	5	1	-
NC_000913.3	3501034	3501035	5	1	+
NC_000913.3	3501035	3501036	5	0.8	-
NC_000913.3	3501040	3501041	5	1	+
NC_000913.3	3501041	3501042	5	1	-
NC_000913.3	3501042	3501043	5	1	+
NC_000913.3	3501043	3501044	5	1	-
NC_000913.3	3501045	3501046	5	1	+
NC_000913.3	3501046	3501047	5	1	-
NC_000913.3	3501056	3501057	5	0.8	+
NC_000913.3	3501057	3501058	5	0.8	-
NC_000913.3	3501064	3501065	5	1	+
NC_000913.3	3501065	3501066	5	0.8	-
NC_000913.3	3501071	3501072	5	1	+
NC_000913.3	3501072	3501073	5	0.8	-
NC_000913.3	3501078	3501079	5	1	+
NC_000913.3	3501079	3501080	5	0.6	-
NC_000913.3	3501096	3501097	5	1	+
NC_000913.3	3501097	3501098	5	1	-
NC_000913.3	3501104	3501105	5	1	+
NC_000913.3	3501105	3501106	5	1	-
NC_000913.3	3501123	3501124	6	0.833	+
NC_000913.3	3501124	3501125	5	1	-
NC_000913.3	3501146	3501147	6	0.833	+
NC_000913.3	3501147	3501148	5	1	-
NC_000913.3	3501153	3501154	6	0.5	+
NC_000913.3	3501154	3501155	5	1	-
NC_000913.3	3501165	3501166	6	1	+
NC_000913.3	3501166	3501167	5	1	-
NC_000913.3	3501168	3501169	6	1	+
NC_000913.3	3501169	3501170	5	1	-
NC_000913.3	3501174	3501175	6	1	+
NC_000913.3	3501175	3501176	5	1	-
NC_000913.3	3501201	3501202	6	1	+
NC_000913.3	3501202	3501203	5	1	-
NC_000913.3	3501212	3501213	6	1	+
NC_000913.3	3501213	3501214	5	1	-
NC_000913.3	3501217	3501218	6	1	+
NC_000913.3	3501218	3501219	5	1	-
NC_000913.3	3501223	3501224	6	0.833	+
NC_000913.3	3501224	3501225	5	1	-
NC_000913.3	3501234	3501235	6	0.833	+
NC_000913.3	3501235	3501236	5	1	-
NC_000913.3	3501242	3501243	6	1	+
NC_000913.3	3501243	3501244	5	0.8	-
NC_000913.3	3501290	3501291	7	0.857	+
NC_000913.3	3501291	3501292	5	0.2	-
NC_000913.3	3501308	3501309	7	1	+
NC_000913.3	3501309	3501310	5	0.6	-
NC_000913.3	3501350	3501351	7	1	+
NC_000913.3	3501351	3501352	5	1	-
NC_000913.3	3501355	3501356	7	1	+
NC_000913.3	3501356	3501357	5	1	-
NC_000913.3	3501365	3501366	7	0.857	+
NC_000913.3	3501366	3501367	5	0.6	-
NC_000913.3	3501371	3501372	7	1	+
NC_000913.3	3501372	3501373	5	0.8	-
NC_000913.3	3501390	3501391	7	1	+
NC_000913.3	3501391	3501392	5	1	-
NC_000913.3	3501392	3501393	7	1	+
NC_000913.3	3501393	3501394	5	1	-
NC_000913.3	3501402	3501403	7	1	+
NC_000913.3	3501403	3501404	5	1	-
NC_000913.3	3501413	3501414	7	0.857	+
NC_000913.3	3501414	3501415	5	1	-
NC_000913.3	3501422	3501423	7	1	+
NC_000913.3	3501423	3501424	5	0.8	-
NC_000913.3	3501427	3501428	7	1	+
NC_000913.3	3501428	3501429	5	1	-
NC_000913.3	3501437	3501438	7	1	+
NC_000913.3	3501438	3501439	5	1	-
NC_000913.3	3501439	3501440	7	1	+
NC_000913.3	3501440	3501441	5	1	-
NC_000913.3	3501442	3501443	7	0.857	+
NC_000913.3	3501443	3501444	5	1	-
NC_000913.3	3501448	3501449	7	0.714	+
NC_000913.3	3501449	3501450	5	1	-
NC_000913.3	3501451	3501452	7	0.857	+
NC_000913.3	3501452	3501453	5	1	-
NC_000913.3	3501463	3501464	7	1	+
NC_000913.3	3501464	3501465	5	1	-
NC_000913.3	3501468	3501469	7	1	+
NC_000913.3	3501469	3501470	5	1	-
NC_000913.3	3501476	3501477	7	0.714	+
NC_000913.3	3501477	3501478	5	1	-
NC_000913.3	3501491	3501492	7	1	+
NC_000913.3	3501492	3501493	5	1	-
NC_000913.3	3501500	3501501	7	0.571	+
NC_000913.3	3501501	3501502	5	1	-
NC_000913.3	3501515	3501516	7	1	+
NC_000913.3	3501516	3501517	5	1	-
NC_000913.3	3501526	3501527	7	1	+
NC_000913.3	3501527	3501528	5	1	-
NC_000913.3	3501531	3501532	7	1	+
NC_000913.3	3501532	3501533	5	1	-
NC_000913.3	3501536	3501537	8	1	+
NC_000913.3	3501537	3501538	5	1	-
NC_000913.3	3501539	3501540	8	1	+
NC_000913.3	3501540	3501541	5	1	-
NC_000913.3	3501543	3501544	8	1	+
NC_000913.3	3501544	3501545	5	1	-
NC_000913.3	3501548	3501549	8	1	+
NC_000913.3	3501549	3501550	5	1	-
NC_000913.3	3501560	3501561	8	0.75	+
NC_000913.3	3501561	3501562	5	1	-
NC_000913.3	3501572	3501573	8	1	+
NC_000913.3	3501573	3501574	5	0.8	-
NC_000913.3	3501581	3501582	8	0.875	+
NC_000913.3	3501582	3501583	5	0.8	-
NC_000913.3	3501598	3501599	8	1	+
NC_000913.3	3501599	3501600	5	1	-
NC_000913.3	3501612	3501613	8	0.875	+
NC_000913.3	3501613	3501614	5	0.8	-
NC_000913.3	3501620	3501621	8	0.75	+
NC_000913.3	3501621	3501622	5	1	-
NC_000913.3	3501623	3501624	8	0.625	+
NC_000913.3	3501624	3501625	5	0.8	-
NC_000913.3	3501634	3501635	8	0.875	+
NC_000913.3	3501635	3501636	5	1	-
NC_000913.3	3501637	3501638	8	0.875	+
NC_000913.3	3501638	3501639	6	0.833	-
NC_000913.3	3501648	3501649	8	0.875	+
NC_000913.3	3501649	3501650	6	0.833	-
NC_000913.3	3501650	3501651	8	0.875	+
NC_000913.3	3501651	3501652	6	0.833	-
NC_000913.3	3501652	3501653	8	0.875	+
NC_000913.3	3501653	3501654	6	0.833	-
NC_000913.3	3501661	3501662	8	0.375	+
NC_000913.3	3501662	3501663	6	1	-
NC_000913.3	3501670	3501671	9	1	+
NC_000913.3	3501671	3501672	6	1	-
NC_000913.3	3501673	3501674	9	1	+
NC_000913.3	3501674	3501675	6	1	-
NC_000913.3	3501676	3501677	9	1	+
NC_000913.3	3501677	3501678	6	1	-
NC_000913.3	3501701	3501702	9	1	+
NC_000913.3	3501702	3501703	6	1	-
NC_000913.3	3501740	3501741	9	1	+
NC_000913.3	3501741	3501742	7	0.857	-
NC_000913.3	3501762	3501763	9	0.889	+
NC_000913.3	3501763	3501764	7	1	-
NC_000913.3	3501767	3501768	9	0.889	+
NC_000913.3	3501768	3501769	7	0.857	-
NC_000913.3	3501769	3501770	9	0.889	+
NC_000913.3	3501770	3501771	7	1	-
NC_000913.3	3501772	3501773	9	0.889	+
NC_000913.3	3501773	3501774	7	0.857	-
NC_000913.3	3501776	3501777	9	0.778	+
NC_000913.3	3501777	3501778	7	1	-
NC_000913.3	3501778	3501779	9	0.778	+
NC_000913.3	3501779	3501780	7	0.857	-
NC_000913.3	3501785	3501786	9	0.667	+
NC_000913.3	3501786	3501787	7	1	-
NC_000913.3	3501800	3501801	9	0.889	+
NC_000913.3	3501801	3501802	8	0.875	-
NC_000913.3	3501817	3501818	9	1	+
NC_000913.3	3501818	3501819	8	1	-
NC_000913.3	3501823	3501824	9	1	+
NC_000913.3	3501824	3501825	8	1	-
NC_000913.3	3501827	3501828	9	0.889	+
NC_000913.3	3501828	3501829	8	1	-
NC_000913.3	3501840	3501841	9	1	+
NC_000913.3	3501841	3501842	8	0.875	-
NC_000913.3	3501861	3501862	9	0.889	+
NC_000913.3	3501862	3501863	8	0.875	-
NC_000913.3	3501892	3501893	9	0.889	+
NC_000913.3	3501893	3501894	8	1	-
NC_000913.3	3501905	3501906	9	1	+
NC_000913.3	3501906	3501907	8	0.75	-
NC_000913.3	3501913	3501914	9	0.778	+
NC_000913.3	3501914	3501915	8	0.75	-
NC_000913.3	3501919	3501920	9	0.778	+
NC_000913.3	3501920	3501921	8	0.75	-
NC_000913.3	3501924	3501925	9	1	+
NC_000913.3	3501925	3501926	8	1	-
NC_000913.3	3501928	3501929	9	1	+
NC_000913.3	3501929	3501930	8	1	-
