ID	Pos	Strand	Score
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508222	-	0.922547987192892
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508220	-	2.16521302602784
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508213	-	3.00306889956429
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508204	-	0.460508344427846
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508190	-	3.41356644269341
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508187	-	3.29107087385694
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508162	-	3.16090335551813
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508157	-	2.48932599442381
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508151	-	1.94180195779976
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508138	-	2.76951861496639
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508134	-	2.26195770614048
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508130	-	-0.104586496765189
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508121	-	3.48128791832932
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508115	-	3.29310118754763
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508112	-	3.05159943985978
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508103	-	0.423019306659969
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508082	-	2.83831107543269
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508066	-	-0.971005882839469
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508052	-	3.00643921807889
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508050	-	2.47197359862357
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508048	-	1.80760379580625
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508042	-	2.74399670954848
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508030	-	3.64890831262247
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3508012	-	2.46555238383677
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507991	-	2.74722991121408
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507985	-	3.01978012411273
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507982	-	3.34496866825765
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507980	-	3.2454338875651
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507976	-	2.70900974933021
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507967	-	1.60201177284453
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507958	-	1.43238940317825
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507938	-	-1.94718038871261
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507934	-	-0.56072545104219
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507927	-	1.41606056862768
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507920	-	1.43100539025206
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507908	-	3.33722631617596
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507903	-	2.67344684377325
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507901	-	1.15728010844107
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507897	-	2.32407859422089
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507882	-	1.52640974635512
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507880	-	1.25989652629217
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507869	-	3.33131087878049
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507857	-	2.5146162789496
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507855	-	1.89191056660299
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507852	-	0.690626773078133
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507832	-	1.40686026581443
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507791	-	1.34575488789932
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507783	-	3.00903931993202
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507760	-	2.93216012294702
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507741	-	1.92012551585826
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507687	-	0.500952348749
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507671	-	0.439085137547368
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507643	-	2.05229262702663
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507640	-	0.468167908650641
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507606	-	1.51054082381263
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507595	-	2.86600958769173
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507576	-	0.589352710429839
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507555	-	3.45373381060148
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507552	-	3.42709976956395
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507550	-	3.6245243305641
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507540	-	1.11316831403348
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507535	-	3.49329662358034
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507531	-	1.92382036137354
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507529	-	2.31614786863344
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507520	-	1.73098741184794
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507510	-	3.30934811273337
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507508	-	3.54363652655234
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507457	-	2.29621505783922
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507450	-	2.10485933870732
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507441	-	0.313503925249875
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507429	-	3.44868222635859
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507412	-	-0.599493232873584
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507399	-	-1.52758974064792
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507390	-	1.10127418883885
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507387	-	3.24031738892002
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507381	-	1.9617876631228
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507379	-	1.27607342937615
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507373	-	0.880252245900699
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507341	-	-0.473427221734514
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507313	-	1.86504644694231
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507305	-	-0.110780083569734
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507296	-	0.490766814258937
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507284	-	0.737416502075458
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507275	-	-0.0631318468393167
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507270	-	1.94068694584969
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507266	-	2.78100924534321
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507263	-	3.09518905939241
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507247	-	0.27670444950454
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507240	-	1.21051356099877
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507236	-	1.71583058131379
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507227	-	3.19320941694968
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507201	-	3.25224150537446
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507198	-	2.41986962257306
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507196	-	1.90124149635713
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507191	-	2.17012542628672
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507181	-	2.92615353506717
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507149	-	2.49315393683157
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507121	-	2.03770244599498
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507109	-	3.14752024699806
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507085	-	-0.882855832072917
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507076	-	3.24484272206468
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507073	-	3.0409415436745
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507065	-	2.59620899244682
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507047	-	2.5495831311077
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507034	-	1.80334297353729
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3507022	-	2.72052343744821
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506977	-	1.22558101265067
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506975	-	1.02415217270037
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506969	-	1.87210115684647
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506933	-	2.86576145398281
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506930	-	2.80592607996884
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506903	-	2.92118405569034
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506894	-	-1.97987236331482
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506857	-	3.02557870178803
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506854	-	2.70395077977764
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506851	-	3.3425142958307
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506832	-	1.25153182605954
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506821	-	3.43495524494759
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506817	-	3.381672418703
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506785	-	2.21441656656383
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506749	-	1.33213551595739
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506747	-	1.67476476754356
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506737	-	1.34191104319522
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506730	-	3.07333948978426
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506724	-	3.29834486648763
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506698	-	0.798635663498884
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506690	-	2.83029619476718
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506676	-	0.724166894354619
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506672	-	-0.831762642125609
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506667	-	-1.1552035254478
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506641	-	1.62554563749017
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506635	-	-0.815948523237629
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506617	-	3.14323100032441
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506614	-	1.6823865284413
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506576	-	-0.665408784796766
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506548	-	2.43670995568375
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506542	-	2.78675148524873
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506537	-	2.10144526685813
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506534	-	0.782832619327848
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506525	-	3.42811357869282
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506519	-	3.3105971649937
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506504	-	2.97483379722968
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506484	-	0.537930474435642
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506482	-	0.629886937066604
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506465	-	1.1445432187092
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506449	-	2.91250120154351
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506447	-	3.13959024830344
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506438	-	1.88213388722271
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506420	-	1.49592002443773
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506399	-	2.98016253130408
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506384	-	1.75562433992649
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506381	-	0.936146223282458
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506375	-	0.421148143350931
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506363	-	3.40604602069779
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506353	-	3.90151059579252
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506339	-	3.10597236158366
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506336	-	3.64981685971045
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506319	-	2.71927863354236
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506315	-	2.9851420364781
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506311	-	3.26348178882699
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506295	-	2.59377347362217
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506288	-	2.79634373997793
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506285	-	3.05881914747568
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506280	-	3.92641389333735
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506273	-	3.56020660044095
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506270	-	2.70432588898571
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506259	-	3.38431742734563
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506254	-	3.37347805293218
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506228	-	-0.615284128271433
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506218	-	1.37593384946533
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506213	-	0.712198336575679
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506206	-	0.207055043082508
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506189	-	0.659175480586903
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506179	-	0.944415664557476
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506167	-	2.95632193651348
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506165	-	3.2884742846107
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506143	-	2.48814343411281
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506130	-	-0.563839505724655
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506126	-	0.0950046237272801
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506111	-	0.742233494095677
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506105	-	1.58923972297551
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506101	-	0.900588679008121
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506083	-	3.74413740563467
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506044	-	1.51495376552634
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506039	-	1.25231035051233
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3506013	-	1.83907445334917
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505992	-	1.63383780473867
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505980	-	3.28462002748598
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505962	-	2.93213355935434
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505942	-	2.93348556751206
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505931	-	1.45108505031152
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505925	-	1.535162745364
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505910	-	3.2057790598106
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505893	-	2.82324565744602
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505875	-	-2.32241419345469
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505873	-	-2.68422862031343
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505871	-	-3.27828459581449
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505861	-	2.24433260403708
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505829	-	2.97146912619293
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505818	-	2.63776571051213
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505815	-	1.84586736402136
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505802	-	2.12589769365496
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505800	-	1.92300309338248
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505790	-	2.67377981920502
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505788	-	2.576200640346
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505783	-	1.51923283509377
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505781	-	-0.963408329649802
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505778	-	2.40068447599847
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505770	-	2.47163430268766
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505755	-	1.69476681976221
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505747	-	2.18785280212305
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505730	-	0.803802219921198
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505728	-	1.22958726358992
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505716	-	1.94137206438127
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505713	-	2.16903881970119
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505708	-	2.48711776413856
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505680	-	2.50508371570498
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505650	-	2.82691952898602
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505634	-	2.59598604362977
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505631	-	2.50673821420377
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505628	-	3.00559718677099
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505617	-	2.66784246969075
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505611	-	2.90978162406316
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505608	-	2.68372023052918
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505593	-	2.50985848895739
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505591	-	1.63023439969111
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505581	-	3.07972936314297
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505568	-	2.19358426828168
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505545	-	2.52202864160874
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505540	-	2.7752700244651
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505538	-	2.77062555331768
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505536	-	2.18556360350252
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505521	-	3.0455638618417
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505514	-	2.22989924449629
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505500	-	2.18693982010272
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505483	-	3.17119238949632
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505478	-	2.99514634728085
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505466	-	2.86819218337007
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505463	-	2.230791485763
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505461	-	3.0622503226051
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505452	-	3.15719733142749
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505400	-	3.2669224053673
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505397	-	3.20556060052016
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505378	-	3.13946023035664
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505372	-	1.10772810657463
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505370	-	1.37176687709653
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505365	-	-1.96206779761879
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505355	-	1.12487890008423
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505352	-	1.08406261208093
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505334	-	2.60592390038786
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505326	-	0.403597868230284
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505312	-	3.12294083220219
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505296	-	2.52509435459222
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505283	-	2.59486482449496
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505281	-	2.25206046117434
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505258	-	2.55970977212416
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505238	-	2.54242280898767
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505230	-	3.06083270913256
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505224	-	2.29796162218571
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505211	-	3.61190540780872
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505209	-	3.41457656809462
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505194	-	3.00790006814762
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505188	-	3.35019194095177
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505172	-	1.38621549789481
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505158	-	1.92673155094879
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505151	-	2.40200734519115
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505131	-	2.52316211947997
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505123	-	2.86694737132827
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505121	-	3.08261528235313
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505104	-	-1.25087188868764
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505089	-	1.45552487106026
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505074	-	2.10087131331563
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505071	-	2.04381844443135
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505060	-	2.93372132960313
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505052	-	1.04472715521067
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505047	-	1.47488834602946
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505042	-	1.17895086487531
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505035	-	2.51176838081553
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505011	-	3.39260271239583
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3505006	-	2.87808701785847
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3504996	-	3.12499156518564
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3504991	-	3.31672614983706
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3504986	-	3.33702613107745
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3504975	-	2.46864223397292
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3504967	-	3.04309037310173
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3504958	-	3.32393492159817
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	3504921	-	2.63855886887287
