ID	Chr	Pos	Strand	Score
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3508157	-	2.48932599442381
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3508151	-	1.94180286876654
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3508138	-	2.76951869767994
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3508134	-	2.2619557685768
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3508130	-	-0.104587156043305
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3508121	-	3.48128898468435
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3508115	-	3.29309968957436
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3508112	-	3.05159978878504
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3508103	-	0.42301920535116
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3508082	-	2.83831187973366
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3508066	-	-0.971007197099828
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3508052	-	3.00643921807889
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3508050	-	2.47197433570494
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3508048	-	1.80760392564383
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3508042	-	2.74399840225091
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3508030	-	3.64890782836719
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3508012	-	2.46555238383677
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507991	-	2.74722924345413
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507985	-	3.01977871430981
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507982	-	3.34496818622116
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507980	-	3.2454348907323
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507976	-	2.70901108643895
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507967	-	1.60201210163099
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507958	-	1.43239007522827
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507938	-	-1.94718017853209
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507934	-	-0.560725129680503
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507927	-	1.4160598542941
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507920	-	1.43100428591833
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507908	-	3.33722631617596
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507903	-	2.67344620498996
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507901	-	1.1572807834381
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507897	-	2.32407814369544
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507882	-	1.52640991431429
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507880	-	1.2598970860171
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507869	-	3.33131081533932
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507857	-	2.51461705874324
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507855	-	1.89190878599146
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507852	-	0.690627459276726
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507832	-	1.4068610439878
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507791	-	1.3457540444102
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507783	-	3.00903931993202
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507760	-	2.93216090882355
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507741	-	1.92012441395409
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507687	-	0.500951188252678
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507671	-	0.439082641107839
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507643	-	2.05229461895975
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507640	-	0.468166655073183
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507606	-	1.51053910124061
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507595	-	2.86601001827353
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507576	-	0.589352397567094
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507555	-	3.45373381060148
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507552	-	3.42709927266892
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507550	-	3.62452544834851
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507540	-	1.11316945191319
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507535	-	3.49329537754916
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507531	-	1.92382192699904
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507529	-	2.31614881833233
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507520	-	1.73099152271658
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507510	-	3.3093482701773
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507508	-	3.54363714760185
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507457	-	2.29621428871872
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507450	-	2.10485839604594
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507441	-	0.313504412100398
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507429	-	3.44868389406909
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507412	-	-0.599493352616242
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507399	-	-1.52759126683515
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507390	-	1.10127585210269
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507387	-	3.24031732861525
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507381	-	1.96178702748601
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507379	-	1.27607269429578
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507373	-	0.880251787998495
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507341	-	-0.47342615477797
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507313	-	1.86504487353056
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507305	-	-0.110780807089945
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507296	-	0.490767007127305
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507284	-	0.737415878796029
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507275	-	-0.0631318468393167
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507270	-	1.94068694584969
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507266	-	2.78100958610768
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507263	-	3.09518889824067
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507247	-	0.276704804513497
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507240	-	1.21051356099877
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507236	-	1.7158297614924
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507227	-	3.19320891925061
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507201	-	3.2522424804994
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507198	-	2.41987027508394
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507196	-	1.90124270399852
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507191	-	2.17012616693978
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507181	-	2.92615353506717
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507149	-	2.4931547316048
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507121	-	2.03770143835797
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507109	-	3.14752036407084
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507085	-	-0.882856793129028
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507076	-	3.24484217777993
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507073	-	3.04094194316895
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507065	-	2.59620899244682
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507047	-	2.5495831311077
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507034	-	1.80334335348463
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3507022	-	2.72052310889814
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506977	-	1.22558062068341
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506975	-	1.02415286790148
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506969	-	1.87210143203569
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506933	-	2.86576213395354
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506930	-	2.8059252231753
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506903	-	2.92118331345203
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506894	-	-1.97987271999103
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506857	-	3.02557870178803
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506854	-	2.70395077977764
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506851	-	3.34251413506088
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506832	-	1.25153167972955
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506821	-	3.43495480947459
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506817	-	3.38167199424367
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506785	-	2.21441576398782
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506749	-	1.33213126151239
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506747	-	1.67476476754356
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506737	-	1.34190987586779
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506730	-	3.07333948978426
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506724	-	3.29834580463173
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506698	-	0.798636127839807
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506690	-	2.83029619476718
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506676	-	0.724167354491405
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506672	-	-0.831765558596182
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506667	-	-1.1552035254478
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506641	-	1.62554673012212
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506635	-	-0.815948635401361
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506617	-	3.14323104585426
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506614	-	1.68238721144369
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506576	-	-0.665408367068961
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506548	-	2.4367091641267
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506542	-	2.78675137126513
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506537	-	2.10144496668712
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506534	-	0.782832540830649
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506525	-	3.42811357869282
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506519	-	3.31059754315646
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506504	-	2.97483347648806
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506484	-	0.537930766799199
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506482	-	0.629887120825827
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506465	-	1.14454259228848
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506449	-	2.91250120154351
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506447	-	3.13959083364723
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506438	-	1.88213340821452
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506420	-	1.49592002443773
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506399	-	2.98016302989041
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506384	-	1.75562449656637
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506381	-	0.936146223282458
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506375	-	0.421147840078026
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506363	-	3.4060449944513
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506353	-	3.90151059579252
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506339	-	3.10597236158366
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506336	-	3.64981717284966
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506319	-	2.71927863354236
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506315	-	2.98514242245818
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506311	-	3.26348178882699
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506295	-	2.59377415000308
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506288	-	2.79634373997793
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506285	-	3.05881914747568
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506280	-	3.92641307510892
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506273	-	3.56020660044095
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506270	-	2.70432396263136
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506259	-	3.38431890601014
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506254	-	3.37347702756209
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506228	-	-0.615282679346074
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506218	-	1.37593333838797
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506213	-	0.712197852636987
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506206	-	0.207053783583325
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506189	-	0.659175186640689
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506179	-	0.944416049241963
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506167	-	2.95632269491771
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506165	-	3.28847444000028
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506143	-	2.48814306301068
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506130	-	-0.563839685543501
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506126	-	0.0950039939573893
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506111	-	0.74223233898745
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506105	-	1.58923964608872
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506101	-	0.900587792754423
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506083	-	3.74413740563467
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506044	-	1.51495293629886
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506039	-	1.25230993484294
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3506013	-	1.83907476223622
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505992	-	1.63383780473867
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505980	-	3.28461794462134
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505962	-	2.93213427049768
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505942	-	2.9334867545539
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505931	-	1.45108464826417
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505925	-	1.53516286179299
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505910	-	3.20578046759535
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505893	-	2.82324496079457
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505875	-	-2.3224142973229
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505873	-	-2.68422795829443
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505871	-	-3.27828366942997
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505861	-	2.24433285239035
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505829	-	2.97146912619293
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505818	-	2.63776652374619
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505815	-	1.84586815946991
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505802	-	2.12589776458411
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505800	-	1.92300320277094
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505790	-	2.67377869396024
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505788	-	2.57620176352626
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505783	-	1.51923383007724
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505781	-	-0.963406847726092
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505778	-	2.4006860410425
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505770	-	2.4716348693828
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505755	-	1.6947680433366
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505747	-	2.1878532830832
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505730	-	0.803801053080017
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505728	-	1.22958569381161
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505716	-	1.94137206438127
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505713	-	2.16903874039283
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505708	-	2.48711870695323
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505680	-	2.5050835006005
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505650	-	2.8269202297529
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505634	-	2.59598604362977
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505631	-	2.50673876953867
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505628	-	3.0055974803046
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505617	-	2.66784246969075
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505611	-	2.90978046544464
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505608	-	2.68372023052918
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505593	-	2.50985933474074
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505591	-	1.63023393064198
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505581	-	3.07972936314297
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505568	-	2.19358426828168
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505545	-	2.5220284722222
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505540	-	2.7752700244651
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505538	-	2.77062620040823
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505536	-	2.18556408383735
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505521	-	3.04556468003492
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505514	-	2.22990099031206
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505500	-	2.18693957974745
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505483	-	3.17119210072909
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505478	-	2.99514540818763
c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	NC_000913.3	3505466	-	2.86819218337007
