ID	Chr	Pos	Strand	Score
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497107	+	-0.5357744465315344
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497109	+	1.5196173744130153
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497142	+	4.3828522027376104
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497146	+	-2.1425005876975898
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497158	+	-3.0701791252408395
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497167	+	-4.947429910948499
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497171	+	-8.10275043311373
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497188	+	-2.838220708654887
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497190	+	0.26439536505316186
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497203	+	-3.4924642415724287
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497211	+	-1.9148482284525379
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497224	+	-6.61993276657933
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497224	+	-5.569792375118058
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497227	+	-2.8353196704493966
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497227	+	-2.1378378880449227
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497245	+	-2.4333561428229245
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497245	+	-1.0552217405245736
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497280	+	-1.9063970016060474
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497280	+	0.35798662355494054
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497296	+	-1.4646955091325224
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497296	+	-1.328310360630436
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497319	+	1.766085777317734
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497319	+	-2.7085404354716056
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497344	+	-5.3716746437686975
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497344	+	-4.664252351209734
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497350	+	-0.5856708077765551
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497350	+	-1.4231036385840166
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497356	+	-2.2141546808600427
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497356	+	-1.4426781395576662
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497380	+	-8.449791079869307
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497380	+	-7.9461688488338105
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497383	+	-2.4774433268762426
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497383	+	-2.7306897001278805
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497397	+	-1.9107019326810828
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497397	+	-3.1842570138241784
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497413	+	-3.8641392563041697
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497413	+	-5.588351537728627
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497422	+	2.483669231938805
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497422	+	-2.5084869788857533
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497425	+	0.9715341347622857
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497425	+	-5.646150398450104
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497427	+	1.8450783249981542
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497427	+	-8.572043296386612
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497448	+	-2.2378839351373854
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497448	+	-3.6262818065952187
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497514	+	-4.067353850022963
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497514	+	-3.5811051806732532
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497519	+	-2.823511330269767
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497519	+	-0.32618742423896396
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497532	+	-7.796143844467849
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497532	+	-1.873704898473817
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497535	+	-1.5716957763814379
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497535	+	2.5863057026707117
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497545	+	-6.768312942851689
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497545	+	-0.9967044259993871
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497575	+	-5.627949817483089
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497575	+	-6.529659533483414
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497577	+	-2.8343800140141298
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497577	+	-3.2849745626936286
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497581	+	1.2516827102951775
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497581	+	1.1998017974977548
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497587	+	-4.093684308069005
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497587	+	-4.072154583862877
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497599	+	-7.454457845208786
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497599	+	-1.9367313275150864
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497610	+	0.2530876857051938
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497610	+	-4.880238165841967
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497617	+	-2.5487780266062177
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497617	+	-0.6804961765288802
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497619	+	-1.815859019507728
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497619	+	0.23739909466375342
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497632	+	-3.300307812351245
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497632	+	-0.39570360250044323
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497644	+	-1.3664687808192966
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497644	+	-0.12136904315340132
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497655	+	-3.3481710744427593
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497655	+	-2.3671682635486273
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497661	+	-0.48984839028461524
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497661	+	-2.1824101784799415
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497691	+	0.28475851058293666
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497691	+	-1.8098293767578408
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497716	+	0.6583928644497996
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497716	+	-1.993078715660476
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497748	+	-0.26216941021844375
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497748	+	-1.9563055654218542
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497751	+	1.7901535107669457
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497751	+	-2.1386570920982995
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497757	+	1.2918524163343739
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497757	+	-1.651540439899166
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497762	+	-1.0821090299277283
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497762	+	-0.9825749631582792
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497766	+	-2.358260995354294
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497766	+	-0.03092071514403133
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497772	+	-2.6007256745137264
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497772	+	-1.2132700219333081
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497796	+	-0.3229020130406389
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497796	+	0.06162351018057183
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497803	+	0.09072324279130657
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497803	+	-0.5202049757762252
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497827	+	-3.4068745215164484
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497827	+	-3.0807460199052352
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497858	+	-1.8354903465720815
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497858	+	-2.1501768454064467
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497860	+	-0.9093226561073734
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497860	+	-3.7893105101594884
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497864	+	2.869445921990488
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497864	+	-4.817385440028799
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497866	+	3.30298116126625
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497866	+	-2.6381456432106
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497881	+	-1.4883665184616186
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497881	+	-4.625220228140023
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497884	+	2.325404540820978
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497884	+	-2.7602109166032744
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497896	+	-0.28927574678177337
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497896	+	0.605856545336883
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497898	+	2.0903254941444755
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497898	+	-0.9330339278439511
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497903	+	2.611731160604796
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497903	+	-5.363799863164006
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497926	+	1.4659678609387305
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497926	+	-6.521554760442975
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497932	+	0.810659814895914
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497932	+	-4.35256125954643
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497936	+	5.196232471432468
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497936	+	-5.11511134003029
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497943	+	0.6544919462089619
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497943	+	-1.8243873693146269
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497958	+	-1.033074958159137
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497958	+	-1.781733657689177
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3497977	+	1.8112591532265088
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3497977	+	3.5473151284065048
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498007	+	0.8162544663580227
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498007	+	-3.461680859080036
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498010	+	-1.2167303687990088
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498010	+	-3.1688597838310884
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498037	+	0.04229651525464567
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498037	+	-0.4435551257123952
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498054	+	0.06515672314499465
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498054	+	-1.8929430883741818
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498063	+	-3.671215388033557
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498063	+	-1.7274278904671758
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498066	+	-0.9649918286913693
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498066	+	-0.43911903405627695
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498076	+	1.5250157200036119
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498076	+	-7.2198222676859505
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498078	+	4.351009491835612
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498078	+	-2.059458739937178
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498089	+	4.202308451109178
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498089	+	-0.896077411712427
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498091	+	3.3251340816737387
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498091	+	0.6497715681969156
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498097	+	2.1597125388031646
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498097	+	-0.9792469171939262
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498103	+	-1.5319993447797142
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498103	+	-3.7149538951877092
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498113	+	4.895033178944908
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498113	+	-4.722565948973003
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498116	+	3.6088658736961112
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498116	+	-3.4467407298965482
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498130	+	0.13753060072898904
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498130	+	-2.347581796531846
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498136	+	-2.159264175315979
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498136	+	-4.300293794440321
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498141	+	-7.0026334970987705
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498141	+	-6.039756658854654
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498144	+	-3.351542131723648
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498144	+	-2.5318128463565492
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498151	+	3.1593726190269003
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498151	+	-1.4805581913256156
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498168	+	-1.9569639955979885
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498168	+	4.930645992597252
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498171	+	-2.8071894067617786
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498171	+	3.107078999640855
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498182	+	-1.7053920779332004
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498182	+	-1.8042920991476121
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498189	+	-0.9259980851132844
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498189	+	-0.22969247743788695
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498201	+	-0.7008947405513959
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498201	+	-2.1821899509630236
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498214	+	1.604721847902156
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498214	+	0.23606877935060244
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498225	+	0.008148967265030116
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498225	+	-1.0810967047134976
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498236	+	-4.01448485302429
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498236	+	-3.9317877552177367
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498245	+	-1.440571719864951
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498245	+	1.2223374718657598
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498247	+	-0.9869494270062565
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498247	+	1.3775968300264
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498270	+	-1.3896021278283957
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498270	+	-0.3464355542649416
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498291	+	-2.8703713452252257
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498291	+	-0.3579102468043867
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498298	+	-8.196388491119984
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498298	+	-2.516484972739377
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498301	+	-4.299600540564328
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498301	+	1.6091940828142552
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498311	+	-6.6188298832033015
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498311	+	-3.667264344591777
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498313	+	-6.206351563487148
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498313	+	-4.610452466800837
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498317	+	-3.4156922029846513
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498317	+	-2.776609740159519
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498334	+	0.676877525379918
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498334	+	-4.379339886067737
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498339	+	-0.5566210941519493
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498339	+	1.2787491455045843
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498350	+	-8.689886479588639
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498350	+	-4.985894821971808
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498353	+	-7.683715572328321
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498353	+	-1.990684697435435
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498356	+	-2.8836882237931434
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498356	+	-0.9132629020271994
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498376	+	-0.6919637565977896
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498376	+	-4.032316459560119
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498382	+	1.405276565320326
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498382	+	-2.5949931978012972
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498386	+	-1.5684419362125293
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498386	+	-0.2968962023476798
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498393	+	-3.3146380337555374
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498393	+	-1.704021574229347
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498399	+	-5.247693702947183
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498399	+	-1.4305673829023253
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498412	+	-0.7461879987380944
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498412	+	-0.6782834240550193
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498435	+	-1.6471339536343348
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498435	+	-2.811509630908292
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498439	+	-2.1537332444946324
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498439	+	0.7077399586463844
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498454	+	-1.4762466740017572
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498454	+	-0.5084199153847062
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498459	+	-2.7558591958415284
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498459	+	-0.6941000075805546
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498463	+	-4.751328831209997
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498463	+	-0.4864574450724373
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498470	+	-7.7501051285233515
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498470	+	-6.85609093558165
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498472	+	-5.453221006810311
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498472	+	-5.6272278751472795
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498501	+	0.14055330844116076
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498501	+	-3.2417501108482005
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498505	+	-0.9721655454586672
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498505	+	-1.0850635048667985
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498511	+	-0.7541932708598872
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498511	+	-0.5676341341453204
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498568	+	0.5146266587130012
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498568	+	-5.17093387506768
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498572	+	-0.6309688254634698
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498572	+	-0.362745912228827
8386596c-ff56-4032-b54e-8f062c194b16	NC_000913.3	3498586	+	-3.846460313458003
87e3a0fc-c4e1-4eda-843b-31d4d9617fab	NC_000913.3	3498586	+	-3.0435681614336483
