ID	Chr	Pos	Strand	Score
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3501780	-	7.98
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3501787	-	7.98
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3501802	-	2.02
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3501819	-	5.65
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3501825	-	5.65
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3501829	-	5.65
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3501842	-	-2.69
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3501863	-	3.63
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3501894	-	7.35
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3501907	-	9.94
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3501915	-	9.94
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3501921	-	9.94
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3501926	-	9.94
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3501930	-	9.94
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3501957	-	1.79
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3501978	-	11.54
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3501982	-	11.54
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3501988	-	11.54
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502000	-	13.24
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502010	-	13.24
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502020	-	13.24
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502033	-	20.02
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502038	-	20.02
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502042	-	20.02
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502047	-	20.02
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502063	-	-0.79
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502079	-	3.11
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502090	-	7.99
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502094	-	7.99
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502096	-	7.99
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502118	-	0.06
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502129	-	23.54
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502135	-	23.54
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502141	-	23.54
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502147	-	23.54
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502150	-	23.54
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502158	-	23.54
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502173	-	2.46
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502185	-	7.06
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502198	-	0.86
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502251	-	8.85
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502259	-	8.85
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502262	-	8.85
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502270	-	8.85
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502301	-	-1.46
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502306	-	-1.46
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502312	-	-1.46
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502317	-	-1.46
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502325	-	-1.46
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502339	-	2.66
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502364	-	1.59
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502374	-	1.59
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502391	-	-1.78
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502398	-	-1.78
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502409	-	5.78
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502421	-	6.52
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502424	-	6.52
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502430	-	6.52
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502442	-	8.18
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502446	-	8.18
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502450	-	8.18
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502454	-	8.18
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502456	-	8.18
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502460	-	8.18
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502462	-	8.18
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502465	-	8.18
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502477	-	5.36
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502481	-	5.36
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502501	-	7.31
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502507	-	7.31
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502513	-	7.31
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502525	-	12.48
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502532	-	12.48
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502540	-	12.48
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502553	-	2.71
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502561	-	2.71
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502580	-	9.09
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502593	-	4.55
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502596	-	4.55
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502598	-	4.55
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502607	-	4.55
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502624	-	0.12
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502649	-	23.64
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502651	-	23.64
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502660	-	23.64
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502670	-	23.64
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502672	-	23.64
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502679	-	23.64
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502681	-	23.64
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502693	-	-0.59
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502716	-	1.5
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502736	-	7.64
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502751	-	9.15
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502753	-	9.15
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502763	-	9.15
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502781	-	11.53
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502786	-	11.53
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502792	-	11.53
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502795	-	11.53
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502804	-	11.53
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502808	-	11.53
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502811	-	11.53
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502840	-	4.65
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502846	-	4.65
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502858	-	5.5
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502861	-	5.5
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502863	-	5.5
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502880	-	7.42
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502889	-	7.42
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502891	-	7.42
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502894	-	7.42
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502906	-	2.83
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502912	-	2.83
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502928	-	2.41
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502940	-	14.56
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502950	-	14.56
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502967	-	-0.63
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502973	-	-0.63
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502976	-	-0.63
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502985	-	-0.63
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3502990	-	-0.63
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3503020	-	2.15
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3503025	-	2.15
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3503037	-	5.12
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3503039	-	5.12
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3503052	-	5.09
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3503074	-	1.61
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3503089	-	5.91
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3503102	-	4.4
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3503121	-	13.44
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3503128	-	13.44
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3503136	-	13.44
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3503142	-	13.44
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3503144	-	13.44
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3503146	-	13.44
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3503155	-	13.44
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3503181	-	13.2
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3503188	-	13.2
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3503191	-	13.2
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3503200	-	13.2
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3503203	-	13.2
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3503214	-	0.12
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3503229	-	10.42
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3503239	-	10.42
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3503247	-	10.42
094dfe6b-23ed-4195-8876-805a399fade5	NC_000913.3	3503259	-	8.07
